agent,group,model,fit_AS,Unnamed: 0,id,fit_DB,fit_VS,fit_SG,r2,lambda,beta,tau,par
4,55,VS,289.4353243437751,17040,121,295.47723384418373,297.5620186007964,291.9573785379118,0.2947417609118498,1.1465595982136023,0.006737946999085468,0.08421639778438438,0.116
4,55,SG,289.4353243437751,17040,121,295.47723384418373,297.5620186007964,291.9573785379118,0.3484819367780633,1.1150049879427366,0.006737946999085468,0.0808210968627966,18.999999999999996
2,55,AS,343.5804185791921,17760,122,347.5738013592331,374.8342738506023,345.92543424355824,0.39746600063185245,1.5798286278299893,0.016038422321227992,0.08616606454350745,
2,55,DB,343.5804185791921,17760,122,347.5738013592331,374.8342738506023,345.92543424355824,0.3921247385409672,1.6182447573369392,0.01644728068244067,0.08842919188735292,0.21428570000000002
2,55,VS,343.5804185791921,17760,122,347.5738013592331,374.8342738506023,345.92543424355824,0.31430648338193545,1.6764596523903177,0.006737946999085468,0.12284401137528828,0.116
2,55,SG,343.5804185791921,17760,122,347.5738013592331,374.8342738506023,345.92543424355824,0.38516875485750296,1.5473551561666585,0.012120611677587378,0.08710683363669511,18.151598628571207
1,55,AS,318.7068462365261,22800,123,322.0716705444353,355.32463687444647,316.4965906520318,0.46114327913510295,1.4639447744110226,0.17079911657026747,0.0591324167878272,
1,55,DB,318.7068462365261,22800,123,322.0716705444353,355.32463687444647,316.4965906520318,0.44989474356490544,1.4735399576012091,0.17770768878446758,0.059521420859734046,0.21461280690450726
1,55,VS,318.7068462365261,22800,123,322.0716705444353,355.32463687444647,316.4965906520318,0.44601339190126693,1.8686559355152643,0.006737946999085468,0.12040692198531304,0.116
1,55,SG,318.7068462365261,22800,123,322.0716705444353,355.32463687444647,316.4965906520318,0.4564478403320569,1.2694452396742821,0.19639334378512047,0.053670180590985266,18.784700377320448
4,58,AS,529.00702041721,4560,124,520.2948646680376,406.86598132123225,403.6804560192596,0.24917214722565886,1.254876674316506,0.17657702759361707,0.0823475791045484,
4,58,DB,529.00702041721,4560,124,520.2948646680376,406.86598132123225,403.6804560192596,0.2505137296679925,1.127846098076371,0.22821819390775183,0.07272367036011855,0.21428570000000002
4,58,VS,529.00702041721,4560,124,520.2948646680376,406.86598132123225,403.6804560192596,0.25223078607410276,1.762992380533354,0.006737946999085468,0.1227358020914778,0.116
4,58,SG,529.00702041721,4560,124,520.2948646680376,406.86598132123225,403.6804560192596,0.2084830809555519,1.4190227152336725,0.10849056265373681,0.09855111781443675,18.899921336721196
3,58,AS,344.77557305760223,6480,125,346.3855487626695,345.9655476995593,348.2099733902754,0.314539594807587,1.478277794928774,0.01723746628913795,0.08818008079748008,
3,58,DB,344.77557305760223,6480,125,346.3855487626695,345.9655476995593,348.2099733902754,0.30743077882598613,1.5216576697511646,0.016266653055341314,0.08969329094423917,0.21428570000000002
3,58,VS,344.77557305760223,6480,125,346.3855487626695,345.9655476995593,348.2099733902754,0.2911119416918502,1.5073046911206562,0.013119278295569763,0.08876843565860751,0.116
3,58,SG,344.77557305760223,6480,125,346.3855487626695,345.9655476995593,348.2099733902754,0.3112133442466961,1.433406584116298,0.015092034646400972,0.08731311625610637,18.999999999999996
2,58,AS,368.1803474275008,9120,126,371.998695384695,380.7640085671135,369.96697153862783,0.3581134743889428,1.0491280214763876,0.2289128916615924,0.06165993539225342,
2,58,DB,368.1803474275008,9120,126,371.998695384695,380.7640085671135,369.96697153862783,0.35511609930671445,1.0676691664625673,0.2280113259217647,0.06395119982671414,0.21462824710309347
2,58,VS,368.1803474275008,9120,126,371.998695384695,380.7640085671135,369.96697153862783,0.3558980370198822,1.2080556422743978,0.14776913545873077,0.08196427201636804,0.116
2,58,SG,368.1803474275008,9120,126,371.998695384695,380.7640085671135,369.96697153862783,0.3517194735682155,1.0489081112623386,0.21955349744821984,0.06290404410418139,18.44813697351072
1,58,AS,403.2910691830593,20640,127,402.5704669630341,401.648186960622,425.1463279877213,0.015120255335695443,1.8889910509327574,0.06969624014535973,0.08502873235728316,
1,58,DB,403.2910691830593,20640,127,402.5704669630341,401.648186960622,425.1463279877213,0.03134012652559677,2.127723941068252,0.006737946999085468,0.09960419893210447,0.21428570000000002
1,58,VS,403.2910691830593,20640,127,402.5704669630341,401.648186960622,425.1463279877213,0.2425165483055079,2.147265586723267,0.006737946999085468,0.0979575472300306,0.116
1,58,SG,403.2910691830593,20640,127,402.5704669630341,401.648186960622,425.1463279877213,0.24844720560293698,1.4388981754212957,0.21603322467704317,0.06608977471007493,18.999999999999996
2,61,AS,373.1450103336171,1680,128,359.9254971766984,364.7513174034903,358.6627278943779,0.5291093056655045,1.8795977475831227,0.04470796190677184,0.08551769794578468,
2,61,DB,373.1450103336171,1680,128,359.9254971766984,364.7513174034903,358.6627278943779,0.5167491515923224,2.0742157444366813,0.006737946999085468,0.09466419295196286,0.21428570000000002
2,61,VS,373.1450103336171,1680,128,359.9254971766984,364.7513174034903,358.6627278943779,0.5126806231390388,2.023482694931133,0.006737946999085468,0.09815244235692903,0.116
2,61,SG,373.1450103336171,1680,128,359.9254971766984,364.7513174034903,358.6627278943779,0.5237621873984875,2.0182591267816443,0.006737946999085468,0.09056968633871386,18.999999999999996
3,61,AS,382.2962027696235,1920,129,384.34076751055056,396.82958550839993,387.1451076141781,0.30529662496672577,0.9554309419651326,0.38169407848789644,0.055487603760386486,
3,61,DB,382.2962027696235,1920,129,384.34076751055056,396.82958550839993,387.1451076141781,0.32990807668678857,0.9511355113685698,0.38237943531100177,0.056643331199498125,0.21428570000000002
3,61,VS,382.2962027696235,1920,129,384.34076751055056,396.82958550839993,387.1451076141781,0.3209235974467773,2.1393709771551084,0.006737946999085468,0.12877261482807478,0.116
3,61,SG,382.2962027696235,1920,129,384.34076751055056,396.82958550839993,387.1451076141781,0.33225903960474923,1.0261502900554167,0.35925746756166826,0.06268107818581477,18.999999999999996
4,61,AS,424.66892125430354,8640,130,425.3889413352208,428.52634589031135,424.3226286029385,0.28825937645792543,1.2676528319176956,0.011560681132558766,0.1137458006302022,
4,61,DB,424.66892125430354,8640,130,425.3889413352208,428.52634589031135,424.3226286029385,0.2844529044787715,1.2698140203337294,0.013591119269141423,0.11506512631618782,0.21428570000000002
4,61,VS,424.66892125430354,8640,130,425.3889413352208,428.52634589031135,424.3226286029385,0.26120182574794426,1.2994243076162773,0.006737946999085468,0.12502820884968194,0.116
4,61,SG,424.66892125430354,8640,130,425.3889413352208,428.52634589031135,424.3226286029385,0.2792319193904558,1.2461275970765777,0.006737946999085468,0.11269413039769671,18.289706355417593
1,61,AS,252.92883166867213,12240,131,259.56782319385616,261.75314594642,255.80092150256067,0.19985215516152743,1.3893162589374293,0.008073728135107159,0.05991187363973636,
1,61,DB,252.92883166867213,12240,131,259.56782319385616,261.75314594642,255.80092150256067,0.1988025213659428,1.4130824966006965,0.008227853388878775,0.06146540691647791,0.21428570000000002
1,61,VS,252.92883166867213,12240,131,259.56782319385616,261.75314594642,255.80092150256067,0.19304912939165003,1.3444284652556386,0.006737946999085468,0.06292929969331752,0.116
1,61,SG,252.92883166867213,12240,131,259.56782319385616,261.75314594642,255.80092150256067,0.20048584986256818,1.3856135843183006,0.00903929085712392,0.05858342098145671,18.78558816233266
