Unnamed: 0,agent,group,fit_AS,fit_DB,fit_VS,fit_SG,r2_AS,r2_DB,r2_VS,r2_SG,id,model,lambda,beta,tau,par
17160,2,23,402.2232515376432,396.607363065924,407.59172489108937,400.9220570990348,0.2533646375896985,0.24599679430975158,0.23641488673543037,0.24797566173702512,75,DB,0.8866273465957002,0.43401117827973756,0.04403313570919621,0.23296097823375123
3360,3,24,369.6879530512832,369.0666093188156,369.8099893230725,369.890489924974,0.23583273491079987,0.23379158456235175,0.22222268063137315,0.2360328996732588,76,DB,1.6588880583925814,0.01082832117988224,0.07795963376925859,0.21476800280951416
7200,1,24,399.1580286750658,400.1752505312115,406.1014482927275,399.06367338501326,0.1497247890652062,0.16467398551070078,0.15784257446552852,0.1569518059983454,77,SG,0.895798451968535,0.41044452957497124,0.05645925294601994,18.999999999999996
8040,4,24,426.2732731892289,448.09760002117855,432.5113271031457,433.6563836407304,0.31173280740307513,0.3128895951827513,0.3115056061608217,0.3113557340245625,78,AS,1.239107297788624,0.2537366890180141,0.08157243695636004,
15840,2,24,456.7070835887121,448.67744351122417,452.3467893596188,452.8252465268607,0.20638498875738748,0.165753510141529,0.1947712809825925,0.19263946997283837,79,DB,0.3950951324693928,0.5380329708808889,0.013740854628765647,0.21428570000000002
5520,3,25,393.51526222366607,397.6858508998138,412.5914519997047,406.8232132538087,-inf,-inf,-inf,-inf,80,AS,0.7941080254774658,0.4009389228415926,0.039347216561364376,
13320,4,25,474.1411568993239,469.3675119899588,443.4507553686048,444.28833468753135,-inf,-inf,-inf,-inf,81,VS,0.37703590505606627,0.37069323783818076,0.2272656003431592,0.116
14400,1,25,394.3520874088845,398.5437578772386,402.5846015676911,408.4819474228696,-inf,-inf,-inf,-inf,82,AS,0.5812897598730756,0.4462169309916908,0.032269681237925826,
16320,2,25,463.5092467651141,560.4915570617129,438.6860648923036,422.9502144612774,,,,,83,SG,1.063329541078291,0.21422874965386177,0.07159048864622326,15.01649960765196
4560,3,28,430.33854589528414,434.4269695986361,437.6162492037452,430.1030373861944,-inf,-inf,-inf,-inf,84,SG,0.8350284288547272,0.3603919217390147,0.053856346648884494,18.999999999999996
6720,2,28,400.0433049085657,410.97324776251537,410.1262343354372,399.4548556152952,-inf,-inf,-inf,-inf,85,SG,0.8014697842673829,0.4093746802276293,0.05199583469761933,18.999999999999996
7800,4,28,434.8918555716195,427.0779442094956,427.939124824113,420.5294069878871,-inf,-inf,-inf,-inf,86,SG,1.3799951182141974,0.12602192406477647,0.0933411325892248,7.552347902708375
17640,1,28,347.1702789313197,352.1142452140724,355.1268857966897,362.4159359448415,-inf,-inf,-inf,-inf,87,AS,1.0055316638222493,0.22079749318920772,0.08675530722332801,
4800,2,29,421.75384782145255,424.34691469231126,411.5157570430895,413.0669622904352,0.1581593282606205,0.14995563050079264,0.1361017436028137,0.14326017709328542,88,VS,1.655913952005117,0.006737946999085468,0.11508916600829908,0.116
6840,3,29,413.4587313109041,416.42651560998655,418.7027566113159,417.5780542696924,0.214799036833223,0.20997139005519994,0.23385982023018406,0.23097186115031634,89,AS,0.7326481011641542,0.4242662944610996,0.046799139622242886,
7560,1,29,434.8137677820192,439.189177650466,446.28314538928055,442.7581536372032,0.2243680905340595,0.21871433403271623,0.21445724782835796,0.21666236665870514,90,AS,0.7374732915313976,0.4818939052803205,0.05399658075633291,
13080,4,29,417.5561054799502,421.7749438202861,425.4858861293212,418.9998742877404,0.22261419097277457,0.21475976132053093,0.20785090799207417,0.21992625187198675,91,AS,0.7864798537587522,0.4406850287808563,0.06014339736767955,
720,3,30,398.78202324493344,401.9552687365566,409.51351602118746,402.34429937402285,0.19589190380465626,0.18927395136716368,0.20831772960894335,0.1782633883256602,92,AS,0.8920146454622554,0.407827884687774,0.053210097006252344,
2760,2,30,421.8828079489001,424.73995514976986,456.1294256470864,446.4412407734205,0.21455894509059892,0.20923964629671585,0.1508002447474445,0.1688372398654139,93,AS,0.5084844970275857,0.4571493684729946,0.016802309023926383,
9960,1,30,418.16604885484026,421.8855102733217,412.6821584122812,427.8345320584076,0.2575668713802054,0.25165907604115273,0.23758749595148554,0.2509347975720462,94,VS,1.1400825662043865,0.27821632524643736,0.06900214806805238,0.1386492039046368
10200,4,30,396.4050843386959,398.8918498744483,417.187757769384,410.76420739090327,0.2619921415424268,0.2573624014607919,0.2232999629665829,0.23525901910842187,95,AS,0.8178990042180903,0.4288669982377776,0.04536633222033487,
