agent,group,model,r2_SG,id,r2_DB,Unnamed: 0,r2_VS,r2_AS,fit,lambda,beta,tau,par
3,11,DB,0.2825263935451039,39,0.2894372976932711,18000,0.29410724484531175,0.2939607602069564,437.3850682110243,1.0979921317762191,0.2878028760888385,0.06886914451851657,0.21428570000000002
3,11,VS,0.2825263935451039,39,0.2894372976932711,18000,0.29410724484531175,0.2939607602069564,429.2048080756946,1.631464911081278,0.09371415071043501,0.10741329072433511,0.116
3,11,SG,0.2825263935451039,39,0.2894372976932711,18000,0.29410724484531175,0.2939607602069564,422.4998788975532,1.2633797008179932,0.22113116793503626,0.08698812630964842,18.999999999999996
4,12,AS,1.0,40,1.0,840,1.0,1.0,393.83073191380345,0.7946709908350085,0.4419949449253214,0.051381546635849026,
4,12,DB,1.0,40,1.0,840,1.0,1.0,396.8406907492745,0.8141310360347989,0.4274824834693655,0.05359509996143722,0.21428570000000002
4,12,VS,1.0,40,1.0,840,1.0,1.0,401.7910482894183,0.8873493078095693,0.3606482394331011,0.05964298385531423,0.116
4,12,SG,1.0,40,1.0,840,1.0,1.0,394.9597682442084,0.8053009959843163,0.4272426488931648,0.0520302679466562,18.999999999999996
3,12,AS,0.1859915251004579,41,0.19389364666337544,2160,0.19490815901582334,0.1960447532995989,389.3534608638466,0.9296601876357133,0.3595213276570158,0.05597456749934128,
3,12,DB,0.1859915251004579,41,0.19389364666337544,2160,0.19490815901582334,0.1960447532995989,391.421043851453,0.8253994818330556,0.39204680368992567,0.049388463031173585,0.21428570000000002
3,12,VS,0.1859915251004579,41,0.19389364666337544,2160,0.19490815901582334,0.1960447532995989,405.0749821302429,1.4424177604462045,0.1776398950988606,0.08333172671711254,0.116
3,12,SG,0.1859915251004579,41,0.19389364666337544,2160,0.19490815901582334,0.1960447532995989,397.2002145721196,1.0913446932535367,0.30408492851799407,0.06432383506684976,18.999999999999996
2,12,AS,0.2605118064409161,42,0.27127118762881136,6120,0.2458509441789773,0.2751205138689434,431.8273087753721,1.5296480968218018,0.204556323160945,0.11572296632428947,
2,12,DB,0.2605118064409161,42,0.27127118762881136,6120,0.2458509441789773,0.2751205138689434,432.982729544652,1.7260826238767402,0.05650231812495586,0.13314381170357487,0.21428570000000002
2,12,VS,0.2605118064409161,42,0.27127118762881136,6120,0.2458509441789773,0.2751205138689434,432.4378060048468,1.7188630540571572,0.05453844490255202,0.12926690783949665,0.1388434884028069
2,12,SG,0.2605118064409161,42,0.27127118762881136,6120,0.2458509441789773,0.2751205138689434,437.2271845713907,2.4287727462424327,0.006737946999085468,0.14244278797989474,12.188417899738816
1,12,AS,0.26468296130692714,43,0.2611811505463404,12240,0.2519648137455762,0.2667849466679701,0.0,3.9965890163588225,3.1177619646362036,0.18308266747609425,
1,12,DB,0.26468296130692714,43,0.2611811505463404,12240,0.2519648137455762,0.2667849466679701,0.0,1.5517336727367645,1.4783948102637345,4.304731192628329,0.48359341908145814
1,12,VS,0.26468296130692714,43,0.2611811505463404,12240,0.2519648137455762,0.2667849466679701,0.0,0.7489216219224802,1.8256222729525358,0.6827518594277432,0.32807647746491125
1,12,SG,0.26468296130692714,43,0.2611811505463404,12240,0.2519648137455762,0.2667849466679701,0.0,0.8971438101481878,1.4167314899013543,0.8549959002259746,1.1330246932920276
1,13,AS,0.282152385899208,44,0.2755239852914644,3720,0.2438792096610578,0.28454155956244065,380.0742113898419,0.853258198278878,0.4054590653668387,0.04793690661791984,
1,13,DB,0.282152385899208,44,0.2755239852914644,3720,0.2438792096610578,0.28454155956244065,384.88892468794126,0.8643085035608037,0.40240862495677315,0.049736676657875505,0.21428570000000002
1,13,VS,0.282152385899208,44,0.2755239852914644,3720,0.2438792096610578,0.28454155956244065,401.8648976703131,1.5486877822629967,0.09041000696710982,0.10320805388477411,0.116
1,13,SG,0.282152385899208,44,0.2755239852914644,3720,0.2438792096610578,0.28454155956244065,381.4361332810004,1.1043128044217698,0.2966951840144393,0.06563481779150233,17.512486190446726
3,13,AS,0.1552384911243782,45,0.1691478433187028,6960,0.1695167008530021,0.1731788458801611,335.064718474736,1.3576732940942347,0.006879931128344681,0.0711902238677488,
3,13,DB,0.1552384911243782,45,0.1691478433187028,6960,0.1695167008530021,0.1731788458801611,339.39690016941967,1.341765636377256,0.012434223743108194,0.07179873830366877,0.21428570000000002
3,13,VS,0.1552384911243782,45,0.1691478433187028,6960,0.1695167008530021,0.1731788458801611,333.8514204704101,1.3384279227620923,0.007138844251866167,0.06850589994364291,0.116
3,13,SG,0.1552384911243782,45,0.1691478433187028,6960,0.1695167008530021,0.1731788458801611,332.37450520184353,1.4000096019823471,0.006798023219479614,0.06718531811836644,9.546115848332065
4,13,AS,0.3812011841393955,46,0.3681272280373693,9240,0.37845153455733604,0.3761926748776294,405.038015058102,0.6217078067631658,0.4434017513697859,0.03528279629551616,
4,13,DB,0.3812011841393955,46,0.3681272280373693,9240,0.37845153455733604,0.3761926748776294,408.6217593355456,0.6330428362688563,0.4380137883399798,0.037654524837809,0.21428570000000002
4,13,VS,0.3812011841393955,46,0.3681272280373693,9240,0.37845153455733604,0.3761926748776294,428.61053906054656,1.2866803969918894,0.1371727364619411,0.09402710944807091,0.116
4,13,SG,0.3812011841393955,46,0.3681272280373693,9240,0.37845153455733604,0.3761926748776294,417.22535259530486,0.8737617721595112,0.3350094102060558,0.05525416665444885,18.999999999999996
2,13,AS,0.22322997073373063,47,0.23924772551926132,16440,0.2020335799372542,0.2459197676901331,444.10924026865854,0.8289342133804782,0.34563028041100585,0.058269861552212476,
2,13,DB,0.22322997073373063,47,0.23924772551926132,16440,0.2020335799372542,0.2459197676901331,446.2744067936926,0.8388125044598645,0.34190389481016764,0.061095077176409184,0.21428570000000002
2,13,VS,0.22322997073373063,47,0.23924772551926132,16440,0.2020335799372542,0.2459197676901331,446.07628288441816,0.9104155838796875,0.30896609409322495,0.06808067622318274,0.116
2,13,SG,0.22322997073373063,47,0.23924772551926132,16440,0.2020335799372542,0.2459197676901331,453.7455168455714,0.9206299299737145,0.31605040547975716,0.06591072798948852,18.999999999999996
4,14,AS,0.21949656955571856,48,0.2204326431491691,2880,0.20071037409533865,0.22431422005975646,450.9109452250464,0.9673022023690742,0.06366986586407991,0.10855626156463344,
4,14,DB,0.21949656955571856,48,0.2204326431491691,2880,0.20071037409533865,0.22431422005975646,445.519614461908,0.9993432034196306,0.04098994183297593,0.11324760236222695,0.41217545327056276
4,14,VS,0.21949656955571856,48,0.2204326431491691,2880,0.20071037409533865,0.22431422005975646,419.5338636871091,1.12050008117665,0.006737946999085468,0.10922560902280158,0.5799134172666335
4,14,SG,0.21949656955571856,48,0.2204326431491691,2880,0.20071037409533865,0.22431422005975646,403.2205307127824,0.779527768968939,0.006737946999085468,0.10415116409123086,0.21345719555938117
2,14,AS,0.19261938318624822,49,0.19728703192385733,11760,0.19021280411830233,0.19030345597518977,434.9111234312925,0.8275764259837659,1.1052998832689371,0.05661686981519393,
2,14,DB,0.19261938318624822,49,0.19728703192385733,11760,0.19021280411830233,0.19030345597518977,431.1600454702759,0.9253254629728577,0.4156289721144951,0.06408242014086687,0.21428570000000002
2,14,VS,0.19261938318624822,49,0.19728703192385733,11760,0.19021280411830233,0.19030345597518977,434.9598151309311,0.9287211300598252,0.37220660425652496,0.06813113007634909,0.116
2,14,SG,0.19261938318624822,49,0.19728703192385733,11760,0.19021280411830233,0.19030345597518977,433.6671728271071,0.8984445139022071,0.41184138638494555,0.06424884823191458,18.999999999999996
1,14,AS,0.20634660593404514,50,0.21890634389362618,14880,0.1865507488214555,0.21986555411823167,405.4521205757045,0.8087801646841885,0.41466383692884395,0.05278977427876321,
1,14,DB,0.20634660593404514,50,0.21890634389362618,14880,0.1865507488214555,0.21986555411823167,407.2717846986874,0.8298909689338735,0.40340690717131683,0.05433177702901087,0.21428570000000002
1,14,VS,0.20634660593404514,50,0.21890634389362618,14880,0.1865507488214555,0.21986555411823167,417.8532513146353,0.940725512083501,0.33945508246402467,0.06218639786084383,0.116
1,14,SG,0.20634660593404514,50,0.21890634389362618,14880,0.1865507488214555,0.21986555411823167,408.0167976574052,0.7889417667572317,0.41913555901572574,0.05160797481559129,18.999999999999996
3,14,AS,0.24930347234595807,51,0.17055307926134927,17400,0.21893209617460319,0.16051575979210503,419.0324767836633,0.49728257805507187,0.5127003170087483,0.019549031395158335,
3,14,DB,0.24930347234595807,51,0.17055307926134927,17400,0.21893209617460319,0.16051575979210503,419.5476959722205,0.496789266280799,0.5111465523999729,0.020091521407607622,0.21428570000000002
3,14,VS,0.24930347234595807,51,0.17055307926134927,17400,0.21893209617460319,0.16051575979210503,436.9268095499789,0.8769206594005488,0.30649026663524864,0.06151443908161919,0.116
3,14,SG,0.24930347234595807,51,0.17055307926134927,17400,0.21893209617460319,0.16051575979210503,426.2938896991344,0.6596090077589077,0.4428799902860907,0.03788192501604592,18.999999999999996
4,15,AS,0.34370029719586936,52,0.3374050053910179,240,0.33902476523756914,0.34719652039890114,392.61063045467336,0.6889126669607868,0.4717613347563909,0.043067925000829545,
4,15,DB,0.34370029719586936,52,0.3374050053910179,240,0.33902476523756914,0.34719652039890114,393.7970554575353,0.8756703815685936,0.40470382980985375,0.055093628603707284,0.21428570000000002
4,15,VS,0.34370029719586936,52,0.3374050053910179,240,0.33902476523756914,0.34719652039890114,409.4816357460005,1.8988361779321787,0.061649491103381894,0.12055626668531841,0.11738052701670751
4,15,SG,0.34370029719586936,52,0.3374050053910179,240,0.33902476523756914,0.34719652039890114,397.137175488096,1.0197433321582086,0.3541504141197688,0.06151177270195453,18.1997423439535
3,15,AS,0.19427147056748878,53,0.19030466420339676,9720,0.19298596435145732,0.19507030811796539,389.9859421029472,0.8775786467052786,0.4070853644449796,0.05080523977482398,
3,15,DB,0.19427147056748878,53,0.19030466420339676,9720,0.19298596435145732,0.19507030811796539,394.5317677551515,0.8872762953033226,0.40275461078604835,0.05292160557626012,0.21428570000000002
3,15,VS,0.19427147056748878,53,0.19030466420339676,9720,0.19298596435145732,0.19507030811796539,398.1048259398397,0.9208744120122989,0.3434927762207247,0.056288767240013395,0.116
3,15,SG,0.19427147056748878,53,0.19030466420339676,9720,0.19298596435145732,0.19507030811796539,391.0563479947904,0.8584995739136186,0.41240152982908124,0.049568906962903496,18.999999999999996
2,15,AS,0.2719501607772334,54,0.26547979196532945,12720,0.25882764464631824,0.2739429908168314,428.0796637587445,1.38699755161644,0.16899353543241685,0.09863890580380794,
2,15,DB,0.2719501607772334,54,0.26547979196532945,12720,0.25882764464631824,0.2739429908168314,430.6621605968522,1.5268023504971837,0.12372113021401575,0.1096382952174592,0.21428570000000002
2,15,VS,0.2719501607772334,54,0.26547979196532945,12720,0.25882764464631824,0.2739429908168314,429.1546039165,1.800197247016146,0.03708912454227718,0.12561469811279977,0.116
2,15,SG,0.2719501607772334,54,0.26547979196532945,12720,0.25882764464631824,0.2739429908168314,428.5437607252344,1.63233148627587,0.08432456466131973,0.1129240495076843,18.999999999999996
1,15,AS,0.2606291695657534,55,0.2668476438692745,15120,0.23764684910952344,0.269056472691547,331.93227534567234,1.2906237693342026,0.06694726744241647,0.05872331029741755,
1,15,DB,0.2606291695657534,55,0.2668476438692745,15120,0.23764684910952344,0.269056472691547,336.617282990239,1.2902180938800192,0.07050425992505838,0.05955139217476375,0.21428570000000002
1,15,VS,0.2606291695657534,55,0.2668476438692745,15120,0.23764684910952344,0.269056472691547,335.923295947939,1.3642145583787617,0.0381908172998618,0.06382906887222273,0.116
1,15,SG,0.2606291695657534,55,0.2668476438692745,15120,0.23764684910952344,0.269056472691547,333.7792896294683,1.3686170205143813,0.04563575834090006,0.06109285342458654,18.999999999999996
2,16,AS,0.1322192274212184,56,0.109343663073972,0,0.09263169348324145,0.12279253406324442,397.00762892554224,0.7915401138026583,0.39056302514308355,0.03461821537984504,
2,16,DB,0.1322192274212184,56,0.109343663073972,0,0.09263169348324145,0.12279253406324442,391.59787244526194,1.054505838581016,0.3403218706389994,0.052318921958692616,0.21428570000000002
2,16,VS,0.1322192274212184,56,0.109343663073972,0,0.09263169348324145,0.12279253406324442,404.5291677914024,2.129479610232254,0.061049761654431885,0.119571557098394,0.23509844682935327
2,16,SG,0.1322192274212184,56,0.109343663073972,0,0.09263169348324145,0.12279253406324442,412.5411369503781,2.248301565289068,0.19570315151893478,0.10630703006148357,16.707105857571303
4,16,AS,0.23195081739601014,57,0.2709419766852921,1920,0.24686711497808594,0.26087035310496126,383.9353077773677,0.7589549553388726,0.4433374326941561,0.04969686509331455,
4,16,DB,0.23195081739601014,57,0.2709419766852921,1920,0.24686711497808594,0.26087035310496126,385.369231348066,0.7258761569428129,0.45744761475151485,0.04757933279873631,0.21428570000000002
4,16,VS,0.23195081739601014,57,0.2709419766852921,1920,0.24686711497808594,0.26087035310496126,383.99254337452936,0.8184867926676818,0.3955520028068111,0.05261965633024374,0.116
4,16,SG,0.23195081739601014,57,0.2709419766852921,1920,0.24686711497808594,0.26087035310496126,389.1164279454644,0.9162124612453573,0.3881050692043664,0.05605082254869993,16.40743682301147
1,16,AS,0.2026366186851558,58,0.2022957104098595,8280,0.20045354083337716,0.19927099455322428,462.5214156572261,3.1196085159255142,0.3216057248174442,0.08014018140404924,
1,16,DB,0.2026366186851558,58,0.2022957104098595,8280,0.20045354083337716,0.19927099455322428,468.9106412906659,6.098580157550991,0.13642552388604665,0.16408484110344776,0.21428570000000002
1,16,VS,0.2026366186851558,58,0.2022957104098595,8280,0.20045354083337716,0.19927099455322428,477.9268925509944,8.877882165653125,0.006737946999085468,0.22275980418354197,0.116
1,16,SG,0.2026366186851558,58,0.2022957104098595,8280,0.20045354083337716,0.19927099455322428,456.62577846605376,11.357764834117075,0.006737946999085468,0.25874430984774255,18.999999999999996
3,16,AS,0.27556181031894,59,0.2825381601321089,10440,0.28510121137250616,0.2852077698455371,430.0944025175536,1.2966110207204697,0.2591921254161184,0.07613579152380984,
3,16,DB,0.27556181031894,59,0.2825381601321089,10440,0.28510121137250616,0.2852077698455371,428.46974130221633,1.1636999803941421,0.2908041245310426,0.07066357192542592,0.21428570000000002
3,16,VS,0.27556181031894,59,0.2825381601321089,10440,0.28510121137250616,0.2852077698455371,429.45922315930375,1.3290707706533331,0.24072486465711768,0.07568610712812346,0.116
3,16,SG,0.27556181031894,59,0.2825381601321089,10440,0.28510121137250616,0.2852077698455371,428.2866297376553,1.14501662199674,0.29852409448800554,0.06870580710111733,18.992508194845286
4,17,AS,0.18801803521369087,60,0.20374335035061952,7920,0.20501428490287518,0.20389450796594655,400.3454056462394,0.906703328867638,0.39112417799225596,0.06189735589767465,
4,17,DB,0.18801803521369087,60,0.20374335035061952,7920,0.20501428490287518,0.20389450796594655,401.9787083141803,0.8909267029562776,0.396229113644875,0.0633542922460111,0.21428570000000002
4,17,VS,0.18801803521369087,60,0.20374335035061952,7920,0.20501428490287518,0.20389450796594655,404.85974570620647,0.914739140029502,0.36627500505315463,0.06205360114605084,0.116
4,17,SG,0.18801803521369087,60,0.20374335035061952,7920,0.20501428490287518,0.20389450796594655,403.627035474235,1.1538147118150468,0.29094158257136327,0.08070584132713629,18.999999999999996
3,17,AS,0.1820719855908933,61,0.16496803341289748,11520,0.1770757958318419,0.1719767205823883,424.0474191871648,0.8907221215111939,0.497902839773803,0.0504696471725965,
3,17,DB,0.1820719855908933,61,0.16496803341289748,11520,0.1770757958318419,0.1719767205823883,427.3809282189621,0.8984552964075794,0.49459819665926785,0.05235720593189343,0.21428570000000002
3,17,VS,0.1820719855908933,61,0.16496803341289748,11520,0.1770757958318419,0.1719767205823883,431.88475218464487,0.9366020272541339,0.4087451748343311,0.057125698290457376,0.116
3,17,SG,0.1820719855908933,61,0.16496803341289748,11520,0.1770757958318419,0.1719767205823883,424.9645110771274,0.8978915084647004,0.48263077279546407,0.0509515501309287,18.999999999999996
2,17,AS,0.20882157890656228,62,0.20432281007023242,14520,0.19593780793200707,0.2105289763352537,444.7549360760789,0.512164692755224,0.6385284294730345,0.02908119481025906,
2,17,DB,0.20882157890656228,62,0.20432281007023242,14520,0.19593780793200707,0.2105289763352537,448.51950199050174,0.6374155791026637,0.4203181523666928,0.0472092500814393,0.21428570000000002
2,17,VS,0.20882157890656228,62,0.20432281007023242,14520,0.19593780793200707,0.2105289763352537,442.016077226346,0.7329237715028762,0.3496552497269915,0.05961325314324509,0.116
2,17,SG,0.20882157890656228,62,0.20432281007023242,14520,0.19593780793200707,0.2105289763352537,439.3324811099738,0.6531325999625527,0.41027447593314076,0.04786904502412205,18.999999999999996
1,17,AS,0.2485466613959849,63,0.2516154373665525,18240,0.2462516609675378,0.2546562414626732,427.6109815033902,1.9148108596170146,0.12069017503445005,0.11670336722788763,
1,17,DB,0.2485466613959849,63,0.2516154373665525,18240,0.2462516609675378,0.2546562414626732,427.692172572788,1.9746866602993483,0.0591103598248502,0.12093046539917365,0.21428570000000002
1,17,VS,0.2485466613959849,63,0.2516154373665525,18240,0.2462516609675378,0.2546562414626732,427.0095173508926,2.17227156586585,0.006737946999085468,0.13302421002386464,0.116
1,17,SG,0.2485466613959849,63,0.2516154373665525,18240,0.2462516609675378,0.2546562414626732,436.1386881507317,2.9946513107563875,0.006737946999085468,0.15850999018571255,16.973459720946977
4,18,AS,0.2591025830759849,64,0.2587260263014898,12960,0.25646627309092873,0.2649278178494626,423.8179691544551,0.8366643760257615,0.4379349682792585,0.052741339337594215,
4,18,DB,0.2591025830759849,64,0.2587260263014898,12960,0.25646627309092873,0.2649278178494626,422.9702835450586,0.8751960460257918,0.42986350642986443,0.052885033432046806,0.21428570000000002
4,18,VS,0.2591025830759849,64,0.2587260263014898,12960,0.25646627309092873,0.2649278178494626,432.429384034216,0.9146133187387984,0.36306264358534884,0.060587609791829436,0.116
4,18,SG,0.2591025830759849,64,0.2587260263014898,12960,0.25646627309092873,0.2649278178494626,426.3510050205254,0.8395207293169433,0.42114660478376514,0.053987870270782494,18.999999999999996
2,18,AS,0.2447901252861357,65,0.24558378137589515,13680,0.23353409539381437,0.2496272562297625,403.0466171476405,0.5591111968454759,0.49056921077390714,0.03196327820589569,
2,18,DB,0.2447901252861357,65,0.24558378137589515,13680,0.23353409539381437,0.2496272562297625,405.21848289690047,0.5790134845018922,0.4953073182226586,0.034945814447307204,0.21428570000000002
2,18,VS,0.2447901252861357,65,0.24558378137589515,13680,0.23353409539381437,0.2496272562297625,411.690713149251,0.7511727900426013,0.3692846562977281,0.05156662179108044,0.116
2,18,SG,0.2447901252861357,65,0.24558378137589515,13680,0.23353409539381437,0.2496272562297625,405.6447782345336,2.2092195269824226,0.28622061285182077,0.0849490636494978,16.505008963219833
3,18,AS,0.25702558610902065,66,0.24905521250394508,16560,0.2563146149243243,0.25982469671959973,397.56928081431056,0.7609953599777567,0.41859416172607206,0.04980466895182047,
3,18,DB,0.25702558610902065,66,0.24905521250394508,16560,0.2563146149243243,0.25982469671959973,403.35387815953817,0.7660009359129256,0.41760408108148006,0.052093741964737886,0.21428570000000002
3,18,VS,0.25702558610902065,66,0.24905521250394508,16560,0.2563146149243243,0.25982469671959973,399.45464592817245,0.7946725087988449,0.3835971968081973,0.05276627350004801,0.116
3,18,SG,0.25702558610902065,66,0.24905521250394508,16560,0.2563146149243243,0.25982469671959973,399.0727630129674,0.7591918932983082,0.4131309256979011,0.0498794622779664,18.999999999999996
1,18,AS,0.2062402713846403,67,0.2125343354991637,18480,0.19492383863436213,0.21095615533459872,391.7383786243233,1.0107423364126877,0.3536567207091906,0.05481676920910103,
1,18,DB,0.2062402713846403,67,0.2125343354991637,18480,0.19492383863436213,0.21095615533459872,395.0098938818528,1.028554419286389,0.3482089778222416,0.05671756732606992,0.21428570000000002
1,18,VS,0.2062402713846403,67,0.2125343354991637,18480,0.19492383863436213,0.21095615533459872,396.2167984409117,1.0644728292215642,0.31769218259998533,0.058489790951673906,0.116
1,18,SG,0.2062402713846403,67,0.2125343354991637,18480,0.19492383863436213,0.21095615533459872,394.8236856369909,0.9573169486162988,0.35997038804472203,0.054849957746298764,18.999999999999996
1,21,AS,0.14215166683667158,68,0.047389367252942696,4920,0.213916007195382,0.1441876420546354,452.297571276448,1.5246414259911676,0.05596540606991538,0.09999563607874112,
1,21,DB,0.14215166683667158,68,0.047389367252942696,4920,0.213916007195382,0.1441876420546354,504.3420845149576,1.5386134739923645,0.0666333810298211,0.09721691913305953,0.21428570000000002
1,21,VS,0.14215166683667158,68,0.047389367252942696,4920,0.213916007195382,0.1441876420546354,414.7995312557549,1.680280683365841,0.006737946999085468,0.11005721210546414,0.116
1,21,SG,0.14215166683667158,68,0.047389367252942696,4920,0.213916007195382,0.1441876420546354,453.3788332094529,1.5292878345960208,0.055780793194222064,0.09780963871899025,18.900334285916422
2,21,AS,0.24110718198082645,69,0.23082081996497367,6360,0.22338670353925072,0.23745237522093335,406.0223830307906,0.8806250074897103,0.41329118085430006,0.05613267083965254,
2,21,DB,0.24110718198082645,69,0.23082081996497367,6360,0.22338670353925072,0.23745237522093335,409.5287037379046,0.89349261379483,0.407610207098454,0.05828091214118816,0.21428570000000002
2,21,VS,0.24110718198082645,69,0.23082081996497367,6360,0.22338670353925072,0.23745237522093335,413.39476326956895,1.0084060335044485,0.32790822214180393,0.06583705917825569,0.116
2,21,SG,0.24110718198082645,69,0.23082081996497367,6360,0.22338670353925072,0.23745237522093335,404.01212862695456,0.9375835587749201,0.37335550346231644,0.05705845142768805,10.279670195984115
3,21,AS,0.3562111216904811,70,0.36107718428116775,8520,0.35228745079752716,0.35524400622486396,342.20203020887567,0.8376372430901089,0.1262086875979439,0.06652810782676684,
3,21,DB,0.3562111216904811,70,0.36107718428116775,8520,0.35228745079752716,0.35524400622486396,338.98169538075854,0.9206393298569625,0.09441712019158376,0.07179166982171103,0.21470710521075112
3,21,VS,0.3562111216904811,70,0.36107718428116775,8520,0.35228745079752716,0.35524400622486396,343.749706118432,0.9662578924354579,0.04931058934713399,0.07919023484867213,0.116
3,21,SG,0.3562111216904811,70,0.36107718428116775,8520,0.35228745079752716,0.35524400622486396,341.597824810421,0.8494002840238759,0.11869592111857287,0.06650035796496018,11.783964988360324
4,21,AS,0.35322640184090726,71,0.34462322059726375,14160,0.344486810813492,0.3474980040439641,350.4774451571635,1.3073235751377048,0.04434857079945673,0.06986290201508447,
4,21,DB,0.35322640184090726,71,0.34462322059726375,14160,0.344486810813492,0.3474980040439641,352.02157339588774,1.2722059428966328,0.05524622133504558,0.06905003440179029,0.2143703075528938
4,21,VS,0.35322640184090726,71,0.34462322059726375,14160,0.344486810813492,0.3474980040439641,352.0948429840378,1.4055703821158023,0.006737946999085468,0.07747541122167326,0.116
4,21,SG,0.35322640184090726,71,0.34462322059726375,14160,0.344486810813492,0.3474980040439641,347.4005592056118,1.3599055562112083,0.01991523555138356,0.07250990258746115,18.999999999999996
1,23,AS,0.27953581872174504,72,0.2746852172734444,1680,0.27772262683096144,0.28331352162200774,380.9808262779111,0.7626285156012744,0.3999540395243722,0.0521330798657034,
1,23,DB,0.27953581872174504,72,0.2746852172734444,1680,0.27772262683096144,0.28331352162200774,385.555835258933,0.7775063598196408,0.39275941878835346,0.054843709049602896,0.21428570000000002
1,23,VS,0.27953581872174504,72,0.2746852172734444,1680,0.27772262683096144,0.28331352162200774,383.96588702054623,0.8847317398734962,0.3339438280621194,0.058640018893322016,0.116
1,23,SG,0.27953581872174504,72,0.2746852172734444,1680,0.27772262683096144,0.28331352162200774,382.983693192789,0.7174433074660863,0.41901607754287595,0.04911046225826254,18.999999999999996
3,23,AS,0.24644998247610939,73,0.2550103669753614,3960,0.23410055302697408,0.24428911470125025,383.6032370730286,0.9124459194010499,0.3850327270349089,0.0524814986473139,
3,23,DB,0.24644998247610939,73,0.2550103669753614,3960,0.23410055302697408,0.24428911470125025,387.6802414120355,0.7372015456072608,0.43482768196443666,0.04367964467060552,0.21428570000000002
3,23,VS,0.24644998247610939,73,0.2550103669753614,3960,0.23410055302697408,0.24428911470125025,397.8718414226334,2.07355409824602,0.05568363677267862,0.1090361484909759,0.19931215162732144
3,23,SG,0.24644998247610939,73,0.2550103669753614,3960,0.23410055302697408,0.24428911470125025,398.1565292814612,2.044924958395478,0.06390462228152824,0.1088341640472629,10.223740059567778
4,23,AS,0.2587313858597066,74,0.2782356331071862,13440,0.2592614039783512,0.28582600305961053,401.0391629502183,0.8529819779489319,0.3772680162120303,0.05508414168814242,
4,23,DB,0.2587313858597066,74,0.2782356331071862,13440,0.2592614039783512,0.28582600305961053,404.99664186228,0.9920713508772226,0.315006873346622,0.06412025035768526,0.21428570000000002
4,23,VS,0.2587313858597066,74,0.2782356331071862,13440,0.2592614039783512,0.28582600305961053,410.1433578986956,1.2225837363502197,0.22190506384866301,0.0778819008543037,0.116
4,23,SG,0.2587313858597066,74,0.2782356331071862,13440,0.2592614039783512,0.28582600305961053,403.9337356880247,0.9621717233165886,0.3269265042346088,0.06193439549137241,18.999999999999996
2,23,AS,0.24797566173702512,75,0.24599679430975158,17160,0.23641488673543037,0.2533646375896985,402.2232515376432,0.8763935051907699,0.4420869129080656,0.045318233678641774,
2,23,DB,0.24797566173702512,75,0.24599679430975158,17160,0.23641488673543037,0.2533646375896985,396.607363065924,0.8866273465957002,0.43401117827973756,0.04403313570919621,0.23296097823375123
2,23,VS,0.24797566173702512,75,0.24599679430975158,17160,0.23641488673543037,0.2533646375896985,407.59172489108937,0.9305281585647872,0.3471276938216886,0.050681428354755746,0.116
2,23,SG,0.24797566173702512,75,0.24599679430975158,17160,0.23641488673543037,0.2533646375896985,400.9220570990348,0.8871476318510009,0.4042128596882403,0.045727266089359314,12.945631239448385
3,24,AS,0.2360328996732588,76,0.23379158456235175,3360,0.22222268063137315,0.23583273491079987,369.6879530512832,1.6417333426880978,0.011727408680600888,0.07770468085137631,
3,24,DB,0.2360328996732588,76,0.23379158456235175,3360,0.22222268063137315,0.23583273491079987,369.0666093188156,1.6588880583925814,0.01082832117988224,0.07795963376925859,0.21476800280951416
3,24,VS,0.2360328996732588,76,0.23379158456235175,3360,0.22222268063137315,0.23583273491079987,369.8099893230725,1.6342416522574497,0.006817342525565829,0.07632108519983254,0.11797515327045038
3,24,SG,0.2360328996732588,76,0.23379158456235175,3360,0.22222268063137315,0.23583273491079987,369.890489924974,1.6945771718050815,0.007273494958387503,0.0769360420111492,18.999999999999996
1,24,AS,0.1569518059983454,77,0.16467398551070078,7200,0.15784257446552852,0.1497247890652062,399.1580286750658,0.8852321831814998,0.4241462656087003,0.05621305901188997,
1,24,DB,0.1569518059983454,77,0.16467398551070078,7200,0.15784257446552852,0.1497247890652062,400.1752505312115,0.8946863202793992,0.42166984577037747,0.05707382852208339,0.21428570000000002
1,24,VS,0.1569518059983454,77,0.16467398551070078,7200,0.15784257446552852,0.1497247890652062,406.1014482927275,1.0014380262835767,0.3339485882400786,0.06734453734062014,0.116
1,24,SG,0.1569518059983454,77,0.16467398551070078,7200,0.15784257446552852,0.1497247890652062,399.06367338501326,0.895798451968535,0.41044452957497124,0.05645925294601994,18.999999999999996
4,24,AS,0.3113557340245625,78,0.3128895951827513,8040,0.3115056061608217,0.31173280740307513,426.2732731892289,1.239107297788624,0.2537366890180141,0.08157243695636004,
4,24,DB,0.3113557340245625,78,0.3128895951827513,8040,0.3115056061608217,0.31173280740307513,448.09760002117855,1.240901818205488,0.17504951976682548,0.08264942401045561,0.23052755478972956
4,24,VS,0.3113557340245625,78,0.3128895951827513,8040,0.3115056061608217,0.31173280740307513,432.5113271031457,1.7256133963844302,0.006737946999085468,0.12395760986440912,0.116
4,24,SG,0.3113557340245625,78,0.3128895951827513,8040,0.3115056061608217,0.31173280740307513,433.6563836407304,1.563061463808581,0.05702362722169253,0.11103325741329165,18.999999999999996
