agent,group,model,fit_SG,fit_VS,id,fit_DB,fit_AS,Unnamed: 0,r2,lambda,beta,tau,par
3,17,DB,316.1672764380072,319.5506868259844,38,327.62491734861044,320.4214272083707,8760,0.3900437376247229,0.9632621758300256,0.36401989240996946,0.028268032187111714,0.21428570000000002
3,17,VS,316.1672764380072,319.5506868259844,38,327.62491734861044,320.4214272083707,8760,0.40507595040937194,1.010293807028146,0.3450148957023882,0.02864864538387709,0.116
3,17,SG,316.1672764380072,319.5506868259844,38,327.62491734861044,320.4214272083707,8760,0.41137502061146014,0.9576687231826678,0.35737076024354386,0.027063309114629244,15.805045069109779
4,17,AS,365.78357137230034,405.1427773963545,39,370.5659652822011,364.630190497584,12600,0.3211491056755091,0.9001203233053336,0.44425971531538544,0.030156271278795097,
4,17,DB,365.78357137230034,405.1427773963545,39,370.5659652822011,364.630190497584,12600,0.31009816659789924,0.9003847715597412,0.44279780245171346,0.031294793157661434,0.21428570000000002
4,17,VS,365.78357137230034,405.1427773963545,39,370.5659652822011,364.630190497584,12600,0.24572472622382666,0.9399471901496463,0.37705651319735145,0.04057495534256896,0.116
4,17,SG,365.78357137230034,405.1427773963545,39,370.5659652822011,364.630190497584,12600,0.319001796816554,0.8688476619849625,0.4470903701653378,0.030516825833880303,18.999999999999996
1,20,AS,397.003342063486,422.4365568318085,40,385.1367154090888,364.36940470265097,1200,0.2676941103888102,0.7166021195376235,0.4480397106444304,0.02422988603402799,
1,20,DB,397.003342063486,422.4365568318085,40,385.1367154090888,364.36940470265097,1200,0.2231911845819851,0.8825964177922331,0.39140849531992267,0.03386762696941535,0.21428570000000002
1,20,VS,397.003342063486,422.4365568318085,40,385.1367154090888,364.36940470265097,1200,0.14816958601904104,1.9814594189361876,0.006737946999085468,0.10965026204233551,0.116
1,20,SG,397.003342063486,422.4365568318085,40,385.1367154090888,364.36940470265097,1200,0.19898500738533903,1.3357917516260218,0.22936111568469497,0.056353481833007264,11.23012585188539
2,20,AS,280.27005601280064,310.03157602398824,41,289.39503940413715,284.87504007801056,5040,0.4581301265284157,1.313457278116687,0.21456411697909514,0.034479692785203415,
2,20,DB,280.27005601280064,310.03157602398824,41,289.39503940413715,284.87504007801056,5040,0.44939649980077206,1.3075057536276595,0.21147715714230292,0.03460936577442412,0.21480514856300786
2,20,VS,280.27005601280064,310.03157602398824,41,289.39503940413715,284.87504007801056,5040,0.41206529832155364,1.8635376337217453,0.046327108163411276,0.059101181307145215,0.116
2,20,SG,280.27005601280064,310.03157602398824,41,289.39503940413715,284.87504007801056,5040,0.4666981126403386,1.350004849968255,0.20038320277387212,0.033697129373926445,9.882320168153452
3,20,AS,319.7449727840736,349.26812203482126,42,329.16136819693713,322.9750463027012,8880,0.39451533189189836,1.4831768640158907,0.25076761556752764,0.03638271519961011,
3,20,DB,319.7449727840736,349.26812203482126,42,329.16136819693713,322.9750463027012,8880,0.3828401556720398,1.4895719257690196,0.2487160162654133,0.03801326330935146,0.21428570000000002
3,20,VS,319.7449727840736,349.26812203482126,42,329.16136819693713,322.9750463027012,8880,0.34263368624884677,2.155491779004079,0.0914530482861511,0.06496994275187055,0.11603379655793122
3,20,SG,319.7449727840736,349.26812203482126,42,329.16136819693713,322.9750463027012,8880,0.40077183195748334,1.4590316046590004,0.25273371036228687,0.035183018079113657,11.9035483538715
4,20,AS,393.2518247704043,404.5505999875424,43,387.542907494146,355.7837869615457,12720,0.3376189129171965,1.0769672975659421,0.35674038922295964,0.04214553611472908,
4,20,DB,393.2518247704043,404.5505999875424,43,387.542907494146,355.7837869615457,12720,0.2784913147687982,1.0980085881511923,0.35248924754610117,0.04205455920495466,0.21428570000000002
4,20,VS,393.2518247704043,404.5505999875424,43,387.542907494146,355.7837869615457,12720,0.24682721354947124,2.241904014545957,0.006737946999085468,0.10827563076936678,0.116
4,20,SG,393.2518247704043,404.5505999875424,43,387.542907494146,355.7837869615457,12720,0.26786272805379285,1.8405840314478983,0.10585315472785153,0.07867385693737997,18.999999999999996
1,21,AS,322.3464516436134,408.8449520982706,44,325.4238456510118,319.1865686523006,1320,0.3995158560691691,0.8816870800106638,0.38566409172626476,0.026042797913294155,
1,21,DB,322.3464516436134,408.8449520982706,44,325.4238456510118,319.1865686523006,1320,0.3879821522855502,0.8931723166980882,0.3776329565033213,0.026930074301416574,0.21428570000000002
1,21,VS,322.3464516436134,408.8449520982706,44,325.4238456510118,319.1865686523006,1320,0.23124861248838186,1.2804935260786952,0.2132520582750086,0.05842617594186074,0.116
1,21,SG,322.3464516436134,408.8449520982706,44,325.4238456510118,319.1865686523006,1320,0.39382901065775633,0.8775851838336749,0.3761729208158606,0.026855228568421548,18.999999999999996
2,21,AS,371.3855669877971,423.14955934796313,45,373.88372033222697,371.06916791443024,5160,0.3091613282180355,1.0798546053986426,0.36885750356223185,0.03111470075533295,
2,21,DB,371.3855669877971,423.14955934796313,45,373.88372033222697,371.06916791443024,5160,0.30392133033597,1.1081120885473774,0.35864744980414526,0.03202666375256518,0.21428570000000002
2,21,VS,371.3855669877971,423.14955934796313,45,373.88372033222697,371.06916791443024,5160,0.21220056845983432,1.6897268800586633,0.20678512849685646,0.06622238041088349,0.116
2,21,SG,371.3855669877971,423.14955934796313,45,373.88372033222697,371.06916791443024,5160,0.30857227169030943,1.0568816964140129,0.3630430434450226,0.03141090977232724,18.999999999999996
3,21,AS,298.4426379697252,302.7471947990471,46,299.85874225199063,299.5018111264174,9000,0.4387254360798108,1.1356686401857277,0.2408568481704719,0.03157579653371041,
3,21,DB,298.4426379697252,302.7471947990471,46,299.85874225199063,299.5018111264174,9000,0.4377722463043685,1.1754677612376447,0.23665835867591317,0.03297682971003449,0.21428570000000002
3,21,VS,298.4426379697252,302.7471947990471,46,299.85874225199063,299.5018111264174,9000,0.4326146060241478,1.1792016455026115,0.22035572233924816,0.034296393839493726,0.11601494166064806
3,21,SG,298.4426379697252,302.7471947990471,46,299.85874225199063,299.5018111264174,9000,0.4402767013055592,1.1305359191825899,0.23457835569422414,0.030419964021574833,16.51368508675318
4,21,AS,341.49125459324154,410.22363992370094,47,352.1433967816561,347.96867720743467,12840,0.3438735057085386,0.6007205959996064,0.7255239433346843,0.019577034410463857,
4,21,DB,341.49125459324154,410.22363992370094,47,352.1433967816561,347.96867720743467,12840,0.33588830637869066,0.6413958612241313,0.4811744391054865,0.02184839367276887,0.21428570000000002
4,21,VS,341.49125459324154,410.22363992370094,47,352.1433967816561,347.96867720743467,12840,0.22892873990120238,1.3075935994358665,0.21412440591892737,0.07477074952948923,0.116
4,21,SG,341.49125459324154,410.22363992370094,47,352.1433967816561,347.96867720743467,12840,0.3562734970167971,0.6065610230583166,0.48568082396976153,0.020597580026011482,18.22007803245507
1,22,AS,296.74227749274394,409.9441961604799,48,296.06781665111475,301.2127638332857,1440,0.4179730539835808,0.5388403794326124,2.238731091006974,0.010260119828950115,
1,22,DB,296.74227749274394,409.9441961604799,48,296.06781665111475,301.2127638332857,1440,0.4285533755052319,0.6807467334332183,0.4800109903821582,0.017712603732375546,0.21428570000000002
1,22,VS,296.74227749274394,409.9441961604799,48,296.06781665111475,301.2127638332857,1440,0.2120378385587908,1.74919699243876,0.06130450368227005,0.09645799055158383,0.116
1,22,SG,296.74227749274394,409.9441961604799,48,296.06781665111475,301.2127638332857,1440,0.4265002232622125,0.7113791201160707,0.43417317087697394,0.021063563530937333,17.840157997831806
2,22,AS,261.697717545513,312.14082399710753,49,266.4082572448224,268.7036676994905,5280,0.4997404771197118,1.2073266956724593,0.19107890084723173,0.030636679753852827,
2,22,DB,261.697717545513,312.14082399710753,49,266.4082572448224,268.7036676994905,5280,0.5040139615447586,1.3034722319809555,0.17734407019865872,0.030071309362635065,0.21428570000000002
2,22,VS,261.697717545513,312.14082399710753,49,266.4082572448224,268.7036676994905,5280,0.41887127547924763,1.617574198780397,0.013006247402468838,0.06669958066258685,0.116
2,22,SG,261.697717545513,312.14082399710753,49,266.4082572448224,268.7036676994905,5280,0.5127838170612846,1.2163195864825065,0.19124438834727311,0.028828537790336603,6.550213462532684
3,22,AS,267.60057996742364,358.9299377616461,50,291.64944925330923,285.3658430773456,9120,0.4687196429940105,1.2876988541361833,0.14731022508863986,0.03206858154618675,
3,22,DB,267.60057996742364,358.9299377616461,50,291.64944925330923,285.3658430773456,9120,0.45702112821575036,1.3053120705484362,0.1420166782589855,0.03395959502748007,0.21485655030291823
3,22,VS,267.60057996742364,358.9299377616461,50,291.64944925330923,285.3658430773456,9120,0.33176156116743233,1.8975729070185576,0.006741905053982641,0.07863029835165115,0.116
3,22,SG,267.60057996742364,358.9299377616461,50,291.64944925330923,285.3658430773456,9120,0.5017941526324556,1.366380095906167,0.12420456762501196,0.0302779544746715,6.377861711273952
4,22,AS,359.2874860382163,403.6746217007776,51,359.1908654803338,379.5788636318049,12960,0.2933183873461183,0.5254192991144161,0.503683854961118,0.015591651310572644,
4,22,DB,359.2874860382163,403.6746217007776,51,359.1908654803338,379.5788636318049,12960,0.3312757785312126,0.3590879805690892,0.5002987580610009,0.003593802678355984,0.21428570000000002
4,22,VS,359.2874860382163,403.6746217007776,51,359.1908654803338,379.5788636318049,12960,0.24845806765556575,1.6546402197652434,0.006811648596295822,0.10667378494159005,0.11602861439387811
4,22,SG,359.2874860382163,403.6746217007776,51,359.1908654803338,379.5788636318049,12960,0.3310958950387374,0.7248501742963702,0.37760266309158014,0.030356158089832615,18.999999999999996
1,24,AS,386.2053830998809,431.8008594241712,52,383.21709486157687,1039.960185720375,1560,-0.9361476930221936,0.4933544044590968,10.50386731405582,0.009817817366776567,
1,24,DB,386.2053830998809,431.8008594241712,52,383.21709486157687,1039.960185720375,1560,0.28654490399653715,0.5680323318925071,7.474451171154012,0.014060348856944047,0.21428570000000002
1,24,VS,386.2053830998809,431.8008594241712,52,383.21709486157687,1039.960185720375,1560,0.19609399542541545,1.9290684132487812,0.006737946999085468,0.10587996040491476,0.116
1,24,SG,386.2053830998809,431.8008594241712,52,383.21709486157687,1039.960185720375,1560,0.2809814531470509,0.7379191824677012,0.38417793594004906,0.02795144389685359,18.999999999999996
2,24,AS,360.47256127696926,419.0308653400846,53,362.2504761321089,360.5675114194777,5400,0.3287128055484195,0.7855381889955039,0.44173827589248205,0.031197925229399584,
2,24,DB,360.47256127696926,419.0308653400846,53,362.2504761321089,360.5675114194777,5400,0.3255795430538159,0.7948811351769136,0.4382663430239664,0.031691756689600996,0.21428570000000002
2,24,VS,360.47256127696926,419.0308653400846,53,362.2504761321089,360.5675114194777,5400,0.21986855422613025,1.8986167707139783,0.006737946999085468,0.12116558989829064,0.116
2,24,SG,360.47256127696926,419.0308653400846,53,362.2504761321089,360.5675114194777,5400,0.3288895791421533,1.1629670673551598,0.275367073011061,0.05335694261114488,3.6095306108053316
3,24,AS,218.15220923508463,231.4359532477019,54,228.0062234399284,221.53016306224168,9240,0.5875658318104915,2.114453232773287,0.057451889611185,0.026534126203124907,
3,24,DB,218.15220923508463,231.4359532477019,54,228.0062234399284,221.53016306224168,9240,0.5755090150858732,2.1841747172198653,0.04883122757761607,0.02696226815438112,0.21428570000000002
3,24,VS,218.15220923508463,231.4359532477019,54,228.0062234399284,221.53016306224168,9240,0.5691237096230393,2.1808058213544625,0.035186039280891014,0.030154796849204614,0.116
3,24,SG,218.15220923508463,231.4359532477019,54,228.0062234399284,221.53016306224168,9240,0.5938547432509379,2.1684779399773104,0.04770912204402022,0.025667740688508967,5.511950509234528
4,24,AS,471.3191612363565,454.16591853993407,55,486.7814679803911,486.0254613543663,13080,0.09514124802819642,6.0948177512335615,0.2459856793739282,0.09358330900087333,
4,24,DB,471.3191612363565,454.16591853993407,55,486.7814679803911,486.0254613543663,13080,0.0937337513711264,7.839223812141671,0.11535507524326859,0.13070364317755892,0.21428570000000002
4,24,VS,471.3191612363565,454.16591853993407,55,486.7814679803911,486.0254613543663,13080,0.1544558075352761,10.561578378187942,0.006737946999085468,0.18004291715418097,0.116
4,24,SG,471.3191612363565,454.16591853993407,55,486.7814679803911,486.0254613543663,13080,0.12252072797112638,10.563839197901768,0.05499054509275486,0.1572571727976954,16.426372394695452
1,25,AS,319.8263929078788,370.6780378607719,56,309.9169557597985,301.04776821651,1680,0.3737503239236344,0.9760044692185916,0.4297746885949098,0.02426691198331727,
1,25,DB,319.8263929078788,370.6780378607719,56,309.9169557597985,301.04776821651,1680,0.35603800116115786,0.9825431282032165,0.4259321482875474,0.025255743743090846,0.21428570000000002
1,25,VS,319.8263929078788,370.6780378607719,56,309.9169557597985,301.04776821651,1680,0.22994484849811606,1.3825404078349104,0.22607065378829186,0.05565994669049473,0.116
1,25,SG,319.8263929078788,370.6780378607719,56,309.9169557597985,301.04776821651,1680,0.327942219110574,1.08368439076614,0.3648098001468977,0.0329409224406298,18.999999999999996
2,25,AS,359.1744583250017,382.9151185066364,57,376.85825650626174,368.6433023231003,5520,0.2305616304257845,0.8194347561378827,0.8786037623713594,0.030484356927587136,
2,25,DB,359.1744583250017,382.9151185066364,57,376.85825650626174,368.6433023231003,5520,0.21544869161198638,0.9264351058200375,0.3577649489758943,0.03621880345598022,0.21428570000000002
2,25,VS,359.1744583250017,382.9151185066364,57,376.85825650626174,368.6433023231003,5520,0.18871640869496376,1.9844233378975493,0.006737946999085468,0.09126158860970816,0.116
2,25,SG,359.1744583250017,382.9151185066364,57,376.85825650626174,368.6433023231003,5520,0.2572854570482566,0.8138502946451847,0.36978704384524647,0.033508206973217144,8.778115825010266
3,25,AS,461.2767076656031,457.72937653415454,58,473.82413807953634,475.0419597151133,9360,0.021909168259114903,0.7961063764763132,2.5857199345294197,0.030082473910586577,
3,25,DB,461.2767076656031,457.72937653415454,58,473.82413807953634,475.0419597151133,9360,0.02122642922207084,1.0518161212423451,7.697401557846891,0.050656506856127326,0.23774209244439193
3,25,VS,461.2767076656031,457.72937653415454,58,473.82413807953634,475.0419597151133,9360,0.0517219204881139,1.8673605303477712,0.1254213284869632,0.09942220114242567,0.116
3,25,SG,461.2767076656031,457.72937653415454,58,473.82413807953634,475.0419597151133,9360,0.046267127933224586,1.0057629128492451,0.47275875680523227,0.051942466963949295,11.644490659287744
4,25,AS,354.6195293265985,354.1738822600129,59,356.5217620616792,352.62932128007174,13200,0.2911333210911721,2.3664046973273996,0.03575712376441588,0.0631057330306852,
4,25,DB,354.6195293265985,354.1738822600129,59,356.5217620616792,352.62932128007174,13200,0.2835253718092683,2.3780683200931154,0.035756507568291324,0.06503547503031427,0.21428570000000002
4,25,VS,354.6195293265985,354.1738822600129,59,356.5217620616792,352.62932128007174,13200,0.28846719978292656,2.360655610652968,0.028600149276360183,0.06508496887406727,0.116
4,25,SG,354.6195293265985,354.1738822600129,59,356.5217620616792,352.62932128007174,13200,0.2865529024293121,2.349235997989638,0.02065171851979543,0.06446755679025729,18.999999999999996
1,26,AS,323.01618293693195,320.9188128301899,60,326.5528718423719,321.34681683629776,1800,0.40173200222406025,1.73223723945602,0.15266745181266303,0.0441450827125792,
1,26,DB,323.01618293693195,320.9188128301899,60,326.5528718423719,321.34681683629776,1800,0.3920396202192865,1.7228140696546381,0.14370113023068112,0.04596365954112952,0.21428570000000002
1,26,VS,323.01618293693195,320.9188128301899,60,326.5528718423719,321.34681683629776,1800,0.40252883943033835,1.8129182908885095,0.12713408088436093,0.051344138703524916,0.116
1,26,SG,323.01618293693195,320.9188128301899,60,326.5528718423719,321.34681683629776,1800,0.3986240569691046,1.72530429466808,0.12933572588901462,0.04553466446391015,18.723559706298452
2,26,AS,406.37663386586246,404.6213475640242,61,416.8463090226117,419.0021661186488,5640,0.21992198505178837,1.303892272695342,0.2499006091859718,0.051613766198203924,
2,26,DB,406.37663386586246,404.6213475640242,61,416.8463090226117,419.0021661186488,5640,0.22393565576754398,1.461478763998051,0.1957359607502225,0.05862701980575363,0.21428570000000002
2,26,VS,406.37663386586246,404.6213475640242,61,416.8463090226117,419.0021661186488,5640,0.24669549912532962,2.042285548687247,0.006737946999085468,0.09823068537125704,0.116
2,26,SG,406.37663386586246,404.6213475640242,61,416.8463090226117,419.0021661186488,5640,0.2434275917856429,1.5632788503502206,0.1539038018503288,0.06304366879943588,18.337441784397623
3,26,AS,321.9982421725024,386.3019521938736,62,338.0518090066517,323.7045766819813,9480,0.3920843643277132,0.8346875064978923,0.41546482902570436,0.027659039757903146,
3,26,DB,321.9982421725024,386.3019521938736,62,338.0518090066517,323.7045766819813,9480,0.36524664718146627,0.9954884510809594,0.3646480621712621,0.03557978255252046,0.21428570000000002
3,26,VS,321.9982421725024,386.3019521938736,62,338.0518090066517,323.7045766819813,9480,0.27402528689867345,2.267541384336676,0.006737946999085468,0.10264384307972257,0.116
3,26,SG,321.9982421725024,386.3019521938736,62,338.0518090066517,323.7045766819813,9480,0.39542829784989436,1.1402351299094986,0.3082332438837429,0.041110353296103325,8.985880115912646
4,26,AS,388.7650738028611,393.55322298605336,63,391.49756440208967,392.8180328502124,13320,0.26867034091923103,2.3805142974520686,0.028490897859653214,0.08874079196219584,
4,26,DB,388.7650738028611,393.55322298605336,63,391.49756440208967,392.8180328502124,13320,0.2711287253599493,2.4428792299768087,0.020577553837294156,0.0894614015579641,0.21428570000000002
4,26,VS,388.7650738028611,393.55322298605336,63,391.49756440208967,392.8180328502124,13320,0.267301599399136,2.497658636983435,0.007286996227147052,0.09756172956966219,0.116
4,26,SG,388.7650738028611,393.55322298605336,63,391.49756440208967,392.8180328502124,13320,0.2762159445078982,2.581432664676333,0.012106912695813977,0.0901712182534458,9.224982874482173
1,27,AS,376.437439194945,410.8371863096378,64,369.9556879319312,328.59965152587904,1920,0.3705725276611053,0.3676544649496041,17.626567158016975,0.00313545339338251,
1,27,DB,376.437439194945,410.8371863096378,64,369.9556879319312,328.59965152587904,1920,0.29296755437427924,0.5557809680594258,5.2818596197154255,0.015509817866394679,0.21428570000000002
1,27,VS,376.437439194945,410.8371863096378,64,369.9556879319312,328.59965152587904,1920,0.2131595117054778,2.0848968539509003,0.006737946999085468,0.09576372225131861,0.116
1,27,SG,376.437439194945,410.8371863096378,64,369.9556879319312,328.59965152587904,1920,0.279805088654682,1.2902515840700592,0.21069443673178648,0.05513336701085175,11.219316191916336
2,27,AS,378.6119637939401,397.853503308344,65,360.5811467271174,353.7995430982471,5760,0.34131308239701913,0.6685439021282849,0.7588491130865958,0.021312753256089258,
2,27,DB,378.6119637939401,397.853503308344,65,360.5811467271174,353.7995430982471,5760,0.3286874199905945,0.6525200673683749,2.907274911117038,0.021262838192757254,0.21428570000000002
2,27,VS,378.6119637939401,397.853503308344,65,360.5811467271174,353.7995430982471,5760,0.2592955449946741,2.177191467393164,0.010088976454680357,0.0917868281326424,0.116
2,27,SG,378.6119637939401,397.853503308344,65,360.5811467271174,353.7995430982471,5760,0.2951185148088526,1.0542929405316106,0.3395138465140548,0.03776086187345674,18.999999999999996
3,27,AS,277.68892996899586,300.46353388378526,66,293.2602087160449,287.3202748951672,9600,0.46508097614194904,1.8006995111716342,0.006737946999085468,0.054627037477948046,
3,27,DB,277.68892996899586,300.46353388378526,66,293.2602087160449,287.3202748951672,9600,0.45402229397131333,1.8337178992244365,0.006737946999085468,0.05565560995329331,0.21428570000000002
3,27,VS,277.68892996899586,300.46353388378526,66,293.2602087160449,287.3202748951672,9600,0.4406114907529685,1.7350587521112268,0.006737946999085468,0.05694856829584019,0.116
3,27,SG,277.68892996899586,300.46353388378526,66,293.2602087160449,287.3202748951672,9600,0.48301214938834636,2.2378712967924135,0.006737946999085468,0.04888135532475736,2.635119703044891
4,27,AS,369.1509681511431,419.9062685902932,67,378.3246226802764,373.93093318261816,13440,0.3038334317292529,0.6939037829583254,0.4935242832552377,0.026808220912198553,
4,27,DB,369.1509681511431,419.9062685902932,67,378.3246226802764,373.93093318261816,13440,0.29565347262932445,0.6974352842530797,0.48916364017542896,0.027595942997921397,0.21428570000000002
4,27,VS,369.1509681511431,419.9062685902932,67,378.3246226802764,373.93093318261816,13440,0.21823877069534875,1.2821599202248637,0.27426938015558866,0.0670296685842582,0.116
4,27,SG,369.1509681511431,419.9062685902932,67,378.3246226802764,373.93093318261816,13440,0.31273253997925454,0.6894945911043248,0.47868596021601423,0.02639508256831382,14.87254754198909
1,29,AS,278.13938058870303,308.0519820751558,68,288.2611867964218,285.78957642714334,2040,0.4616969522915436,0.8576696062595371,0.46230671105050286,0.022664652710669336,
1,29,DB,278.13938058870303,308.0519820751558,68,288.2611867964218,285.78957642714334,2040,0.45710991606497015,0.8762120804022876,0.4607594726671643,0.02241028763001199,0.21428570000000002
1,29,VS,278.13938058870303,308.0519820751558,68,288.2611867964218,285.78957642714334,2040,0.42008607988345414,0.8472038094601875,0.44682852597967815,0.025730986504092886,0.116
1,29,SG,278.13938058870303,308.0519820751558,68,288.2611867964218,285.78957642714334,2040,0.4760273275920505,0.8551827464836195,0.4481143661084425,0.021837551840731027,9.765078322922705
2,29,AS,323.1081835336959,347.1988602084497,69,323.7157452088416,326.10506482162896,5880,0.392873325722666,0.803489399709976,0.427843528894028,0.02370054654954669,
2,29,DB,323.1081835336959,347.1988602084497,69,323.7157452088416,326.10506482162896,5880,0.3973216456869409,0.8426090080482225,0.3949936708016788,0.024437482822236255,0.21428570000000002
2,29,VS,323.1081835336959,347.1988602084497,69,323.7157452088416,326.10506482162896,5880,0.3536019153013288,0.8080383408820522,0.41776879573888487,0.027955648232376125,0.116
2,29,SG,323.1081835336959,347.1988602084497,69,323.7157452088416,326.10506482162896,5880,0.39845277469731466,0.7821703693848616,0.4320465989443226,0.023268609150985484,18.35712993680159
3,29,AS,377.5479110157759,355.4629064676903,70,365.02376625702806,359.8692757704748,9720,0.33001274698806826,0.5260674522665839,1.1662144901533413,0.013743030098111408,
3,29,DB,377.5479110157759,355.4629064676903,70,365.02376625702806,359.8692757704748,9720,0.3204163653176181,0.6227083977877954,0.44388238449379697,0.021475296028428705,0.21428570000000002
3,29,VS,377.5479110157759,355.4629064676903,70,365.02376625702806,359.8692757704748,9720,0.3382163127373478,0.6770132564316029,0.42166792034629597,0.02428319681363965,0.116
3,29,SG,377.5479110157759,355.4629064676903,70,365.02376625702806,359.8692757704748,9720,0.2970995169279572,0.6066785874614229,0.4691540285047748,0.019433550477133847,14.484164591091043
4,29,AS,369.9784063927528,372.55340004937005,71,363.91878097358415,355.926910985468,13560,0.3373524515155598,0.79900819323101,0.40215552053548254,0.02355200554122219,
4,29,DB,369.9784063927528,372.55340004937005,71,363.91878097358415,355.926910985468,13560,0.32247357359995393,0.7919605080596859,0.4030564779300985,0.02423765612793075,0.21428570000000002
4,29,VS,369.9784063927528,372.55340004937005,71,363.91878097358415,355.926910985468,13560,0.30639805644721996,1.4403350318805177,0.21469120728350072,0.05180593410866064,0.116
4,29,SG,369.9784063927528,372.55340004937005,71,363.91878097358415,355.926910985468,13560,0.3111920553870474,1.226804990998156,0.2592922670081901,0.042457368828550945,18.999999999999996
1,30,AS,406.468478163456,402.3086638083189,72,342.942947869805,352.2022208092348,2160,0.16969102591834712,0.7582330028295758,0.618004850853153,0.028878193572834294,
1,30,DB,406.468478163456,402.3086638083189,72,342.942947869805,352.2022208092348,2160,0.18714203269300395,0.5307074679620377,1.812896134441309,0.01477300838836282,0.21428570000000002
1,30,VS,406.468478163456,402.3086638083189,72,342.942947869805,352.2022208092348,2160,0.08113471039056643,1.8781552286401166,0.057252539039232275,0.09645662350807038,0.12573872352929907
1,30,SG,406.468478163456,402.3086638083189,72,342.942947869805,352.2022208092348,2160,0.0671718927830145,3.5665367244964097,0.24813413390009345,0.06743150134160454,16.661937829101017
2,30,AS,513.4318221213027,490.4705545869206,73,501.0692467646421,1217.907854761964,6000,-1.2786737166997408,1.0046382034859134,0.4048055277362597,0.06401318416890762,
2,30,DB,513.4318221213027,490.4705545869206,73,501.0692467646421,1217.907854761964,6000,0.05308740089171682,1.1500413958537055,0.1836892308435925,0.07977918807106237,0.21428570000000002
2,30,VS,513.4318221213027,490.4705545869206,73,501.0692467646421,1217.907854761964,6000,0.07291805470049952,1.4672925131447008,0.05125888078174068,0.10953389570773064,0.116
2,30,SG,513.4318221213027,490.4705545869206,73,501.0692467646421,1217.907854761964,6000,0.029947302258565678,1.333081429393577,0.1015596538055296,0.10054948082021176,18.999999999999996
3,30,AS,336.0862856995895,365.0436484081358,74,341.3230775299316,349.75707006195546,9840,0.3422535261032901,1.1142030415412136,0.3778510930020589,0.028125427586550886,
3,30,DB,336.0862856995895,365.0436484081358,74,341.3230775299316,349.75707006195546,9840,0.35819584612727146,1.0615989135552306,0.38436354824445346,0.025817411433604543,0.21428570000000002
3,30,VS,336.0862856995895,365.0436484081358,74,341.3230775299316,349.75707006195546,9840,0.31380798118071723,1.1716107577961872,0.336334326208229,0.03424158387874126,0.11631660371316488
3,30,SG,336.0862856995895,365.0436484081358,74,341.3230775299316,349.75707006195546,9840,0.3679864326563579,1.101370411452292,0.3717085136034155,0.02726393278980182,10.44551007031899
4,30,AS,322.52208777074435,402.9220652314379,75,318.473204336679,312.8811222926533,13680,0.417493023833896,0.356785755487973,0.5383956858561239,0.002199319455682428,
4,30,DB,322.52208777074435,402.9220652314379,75,318.473204336679,312.8811222926533,13680,0.4070819553166612,0.31827619727733575,0.6575600867939082,0.0007856421339041106,0.21428570000000002
4,30,VS,322.52208777074435,402.9220652314379,75,318.473204336679,312.8811222926533,13680,0.2498591409773985,1.3149085125685238,0.1856598806988333,0.07948616764077526,0.11844716112258247
4,30,SG,322.52208777074435,402.9220652314379,75,318.473204336679,312.8811222926533,13680,0.399543939508151,0.6323469904710105,0.45072096986738647,0.022770964698171716,18.999999999999996
1,31,AS,378.7401235965598,409.942858975854,76,381.11955653303954,383.1047144007192,2280,0.28675412851591586,0.9407319734654629,0.38182519171039797,0.039192666280722724,
1,31,DB,378.7401235965598,409.942858975854,76,381.11955653303954,383.1047144007192,2280,0.29044999964499235,0.9402964859537655,0.3793526864216251,0.03890500566780114,0.21428570000000002
1,31,VS,378.7401235965598,409.942858975854,76,381.11955653303954,383.1047144007192,2280,0.2367881659553886,2.0470738126696784,0.006737946999085468,0.09540775244695367,0.11628345216619106
1,31,SG,378.7401235965598,409.942858975854,76,381.11955653303954,383.1047144007192,2280,0.29487991307237515,0.7874931895955036,0.4134444332451332,0.0350384626688292,7.503282129311038
2,31,AS,371.5146578901231,385.6370829634432,77,381.2304184264226,971.2917766093168,6120,-0.8083041623664655,0.8350822086659295,1.3382627668916207,0.028067736399721127,
2,31,DB,371.5146578901231,385.6370829634432,77,381.2304184264226,971.2917766093168,6120,0.29024360232126295,0.946826086887638,0.3958553428525561,0.03613157747188936,0.21428570000000002
2,31,VS,371.5146578901231,385.6370829634432,77,381.2304184264226,971.2917766093168,6120,0.28203948691912856,0.9488961175176497,0.3700328687134153,0.04150992891847399,0.116
2,31,SG,371.5146578901231,385.6370829634432,77,381.2304184264226,971.2917766093168,6120,0.30833193647732676,0.9325473175565875,0.3878408486788613,0.03437580204037167,9.25465891964335
3,31,AS,298.3456018392615,308.60357285766673,78,302.5329400047466,298.2081972678416,9960,0.44481036763874393,1.3871916235289252,0.24029131717749894,0.03446351905237588,
3,31,DB,298.3456018392615,308.60357285766673,78,302.5329400047466,298.2081972678416,9960,0.43675877029112714,1.3599276449741706,0.23689111430691295,0.03528036002810332,0.21428570000000002
3,31,VS,298.3456018392615,308.60357285766673,78,302.5329400047466,298.2081972678416,9960,0.4254567589691991,1.4921774405446224,0.20848775365826386,0.03982570820185392,0.11630753991384467
3,31,SG,298.3456018392615,308.60357285766673,78,302.5329400047466,298.2081972678416,9960,0.444554554437798,1.375692727978941,0.23146216355552943,0.03428699788335616,18.999999999999996
